client_id	path	sentence	up_votes	down_votes	age	gender	accents	variant	locale	segment
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260111.mp3	Frankie is then born in February.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531180.mp3	Freedman lives with his family in the Los Angeles Metropolitan Area.	12	0	fourties	male	United States English,Midwestern,Minnesotan		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33054313.mp3	French customs relating to feudal warfare were adopted elsewhere.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
e42db0647f2a100513ed6599635dd6a0535814d984fa1aad952482c2acce27ae159b5ff14fe1013275fa2d73d22b64cc21af5fd3d5fe833d038df34965adb24e	common_voice_en_32698529.mp3	French youth were influenced by American culture to play basketball.	8	0	fourties	female	Canadian English,United States English,England English		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260105.mp3	From Demerara she sailed to Surinam.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
d9725f27c6da501df5d702fe5fd5a36f451c178aa306a4655794846195d6260c61777f59cb960a4427856c95919c19e2da310855ad1adf1e6b589a487f199784	common_voice_en_1453.mp3	From atop its walls, one can catch a glimpse of Africa.	35	3	twenties	female	United States English		en	
3230a3b12fe67d48aafed85c4435c550859adc58e9d1bf5cfe0214a8dd5c3eb36423e49cdd96541b345126852e26c4d7eda47df278d3f03b242d61e21522d1c3	common_voice_en_10489.mp3	From here on, you will be alone, the alchemist said.	8	0	twenties	male	India and South Asia (India, Pakistan, Sri Lanka)		en	
8cc960ae4dc2e48a80491406e15de37ae578c2b770d304387698b290546a9884bf8d366aa5a4b63f01f09064250ececa06bbc7675a630e128a0b3a3bfd555a63	common_voice_en_13617.mp3	From that day on, it was the desert that would be important.	10	0	thirties	male	England English		en	
051f2bf66f843f64b0c53268567419c569d144bd4dcd85a055f67dd6762ad66966f2574eb8748fe764717fd317df16f3e6bc5e2f112dde2875ef66b2a37d680f	common_voice_en_35435.mp3	From that day on, the oasis would be an empty place for her.	10	0					en	
0933d3fdcc6d51036d7f36a5bacad3bfb08209417bd2a3658ca64933fdf8ae03e7a6fe44ecff309b1d563119b3642cb51f80424e6ed971d0f769ec01afff1766	common_voice_en_31819005.mp3	From the first marriage with Alexander there is an eldest daughter Natalia.	8	0	twenties	other	England English		en	
387df9febfd283db6546d6f34fdb2df78bcdf31386b8fc469593e38c9ca988ecac255be70199c44d3a08b540f033fed6db8ed2bf5fd6b036f6790d69f1ac48ba	common_voice_en_438.mp3	From the railway station in the distance came the sound of trains, ringing and rumbling.	70	4					en	
1c6b498ce953e801b1bd6621df8e018e38fa101c5a60fa2452e2157eee8cef79d839412b72e09861ec9709aa929a88ce52c3980e836ff2162adb6fc09c803c2f	common_voice_en_2932.mp3	From then on, he would make his own decisions.	30	3					en	
718cf6ef36e933a51da89cebb68ffbe5b22e14937eed450863031d42a119ddf067454d479be796a48157b43e5c4675b9cb174294aef912e1aef903db125d0add	common_voice_en_11485.mp3	From then on, the boy understood his heart.	13	1					en	
ff96183ed9652849e89ecc63ab1f727340d15a67441c6c6f893903cfbf62d76ada9622b1c0cade574c5684e080f6d90973a196ceb1117a25c690d2d3b4d9ffd8	common_voice_en_32836422.mp3	From there he attended Oundle School in Northamptonshire.	15	0	fifties	female	Mid-Atlantic United States English,Philadelphia, Pennsylvania, United States English,United States English,Philadelphia Style United States English		en	
2c327e5c3f3dbeb0731bddace1648540563ee254c45230d5fd8eadbca2f8943e99401d72819bafb88b85e66fb59e9b63c92eb165bbb86519d94bec9c009d5be6	common_voice_en_3400.mp3	From there, he could see Africa in the distance.	14	1	seventies	male	England English		en	
66cfad22d8ead6ebdeca9badcb24262b78ca463c36e79cf051a62efe01f0cfa2deebb4f081be83ab538c805bfc720b0d89f7f88a934b73985c3d6429afdd4916	common_voice_en_9563.mp3	"From where I am, the sun said, ""I can see the Soul of the World."	8	0	teens	male	United States English		en	
c22c452a1374e12e9ab9ea86c07ff51b552740b5596e2c8a7ceafdf83b3bc9619bb443ffba426f48fbee10a63f1dff301a0db8aa662c86f0cf399e6f02e2e7d2	common_voice_en_79.mp3	From where he sat, he could observe the plaza.	117	9					en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32259847.mp3	Fuminori Kizaki will direct the film at Polygon Pictures.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32248849.mp3	Further competition successes and commissions followed.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
b36ab80d7b2766b69d3fc4714e37ca9ed9368f07cbc0f0283cc7b4526d08dbca85f284934c699cf89df18076479364f4c0a90c74c0ab75d3a37059b731320a51	common_voice_en_36305200.mp3	Further towards the river in Lower Street the houses were always packed closer together.	8	0	teens	male	United States English,England English,ohio		en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19580165.mp3	Furthermore, he benefited from the conflict in the right-wing majority.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
1c364c1cff2207a00b41f0f70c6d871e1adf907815a839fb3eb286f956a8bb21f41154728f6dce6ac6c83bc3fd51f82f4cd3c2b04360ef5cc0a561ff1ba45d94	common_voice_en_31067123.mp3	Gabe allows Tanya to escape rather than shooting her.	10	0	twenties	male	European,German,Foreign,Non-native		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544002.mp3	Galway won three and lost four of their League games.	7	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33078007.mp3	Games and published by Gamera Interactive.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
4302eabb69f8a7f311c1e7d673f452a926d9435407799410c383e1fa4e11535eed7dff7626d420d7a54cb5a77104300a94cb9acf04631a9a5626925829be2ec5	common_voice_en_20280541.mp3	George Hudson is a voluntary special advisor to the Board.	9	0	fifties	male	England English		en	
74c1e9d9374c8a9dbb3f5f3ed96285611a9f5f45763730e53ee665aa944a7ae1cc2243179d35967261741a4ae44e43dcd4151f61ae2caa24deddfd86c638717e	common_voice_en_16891.mp3	George's Hill and the woods of Painshill.	86	6					en	
157d90b43651d0534cbef4158c78f02baab021e074c733516910c13e25086fcede17b884711e96c63c095e9b5bfff1a1821f6431089fc71af1225d1bfb14efe1	common_voice_en_19277739.mp3	Gilbert became pregnant months later.	10	0	twenties	male	German,south-west German,South German accent,Alemannic German Accent		en	
2953b310388d802caffa94bc3f7bd35c0b917a8199adfb39787ddfe6b3a1a8d00465ff9dab54e2d1aba8ddf318ddb0c0c3fe3ebe79816a90aabd5f4b168c6e37	common_voice_en_14367.mp3	Give me my book, the boy said.	10	1					en	
f7eac5e8ca92ac16e30038ee79d48ac0335a02f2306bbe8ccc3e57e1d3d6a0fd8bce6826c87d907221e1d97d110080d746cfd06ca6b06c97709f43c605a71ee9	common_voice_en_1110.mp3	Give them a little third degree.	7	0					en	
1b781ac6da63e7ec62610ea4424436c53c32e092428589120427cbef8de2e2c0d80d19d2a8c3aeb096d2193e5cf8c6b104e82d052439cb4bc582b20c393aef8a	common_voice_en_1088.mp3	Go and speak to the tribal chieftains, said the camel driver.	37	1	thirties	female	United States English		en	
84a5d9948e75d459229a62c37a28279166b13a2c32848146c01ceb4de68a88a902da4ac55f3d664f92921e1b87dd9fa2e76510916061d3d5bed5b56d347ce99e	common_voice_en_8602.mp3	Go back to watching the caravan, he said.	9	0	thirties	male	New Zealand English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32865336.mp3	God knows if the present situation has not covered your military responsibility since yesterday.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
adaff2ab0413841d00ac6a6075edfcd3e15dd9b96fc1ca28d3b632e890bf963d5eb3e537cd5b9167ded3f1a22999c93b97010a0f9a540a978ceb92af514f942d	common_voice_en_53485.mp3	Gold would lose its value.	10	0	fourties	female	England English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_36523814.mp3	Goldberg later studied at Pratt Institute, where he majored in illustration.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
8247068f1ae9d03f210c4854f06ccab3e0404b31609489afa3f907896517a2a1e4cbe28d7dc814096350360d2a2b151f5cab28bf0053816e356c8d152893b587	common_voice_en_32653581.mp3	Golden Hill is located inside Kam Shan Country Park.	8	0			United States English		en	
8dfa1272da00db0261010aed9d0d967f02c8881cf66756a4924873ae572513f1ea3c8cf4562bd4c2de7e8dabb79375f8a0942fb44cf29d4c342a0745dda5b458	common_voice_en_32544431.mp3	Gomis was born in France and is of Senegalese descent through his father.	14	0			England English,New Zealand English,Welsh English,Australian English,United States English,Mixed-Accent English		en	
a406916eadbda0367328b51cf7865300f2bc9e9dd255b94a8b10384f77e410d1fbb29f51b465459ab46ddba90712936ae5953f6ef3d0a1355a3d2095fb4f6ed5	common_voice_en_913.mp3	Good-bye, said the boy.	22	2					en	
55ab02603c98973e49eff7adbd8a3cec9e0fcdae944edb3c13c193ffcfff3126bbb5dcb19bd905d327e4fdbee469094b8666edc4db3376034a568a004022c504	common_voice_en_32372161.mp3	Goodman attended La Salle College Prep in Oregon.	10	0	twenties	male	United States English,South Texas,Slightly effeminate,Conversational		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32886775.mp3	Gopal has introduced other bills to help combat the opioid crisis.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531957.mp3	Government policy supports continued generation from lignite (brown coal).	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
edad0b3940194e23c9d402b752e8340513a02427a3ab889f673f43309499bc450e46716041fcf08ccc983afe02e9f32a85d424b14bb6c0347aa4af3865a72a3b	common_voice_en_32248675.mp3	Grandma!	8	0			England English		en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_24255440.mp3	Greyhound Bus Lines operates various stations throughout Harris County.	8	0	fourties	male	German English,Non native speaker		en	
ca99a533ff7692fc157d1306a2710f6673ff56f85247b6a03418b3e2237f43f7d1aa813c5cde2f496a9dd64bfc924f1aa5655f751921ee5b7af29e3466616702	common_voice_en_31830536.mp3	Gross.	8	0	teens	male	European English,French,Romanian		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30536499.mp3	Ground effects caused from the quake are still visible today.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
8308864c88b6df6ff45d803952f36b1c39b6835d7a71334405f1b340d2db9257edf52bd405807278f6dca161e01c79027982efeb44e62533a551c1b6f3ac8b25	common_voice_en_31966053.mp3	Groups was announced at the technical meeting the day before the competition begins.	8	0	twenties	male	Mid-atlantic,England English,United States English		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32259946.mp3	Guest lecturer at the University of Birmingham in England.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37267743.mp3	Guests also take the raft to gain access to Tom Sawyer Island in Florida.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
17f32f9f15bab6cf57af6fb7a5daf0747f6b79c0361fdcf880635e204dbccd77f2dbf651b3bbf5f75010c857a307bc6046fcc6f8db9ad449a91f5e2293d88aa5	common_voice_en_32756992.mp3	Gundel’s research focused primarily on the interface between linguistic theory and pragmatics.	8	0	twenties	male	Slavic,East European,polish		en	
eed2f3f0cb735e94a3c5e421ac17fd04ca2ea77cd10e25fe66f94e095124b24ac8d138afe14b6e2f5d7f2d632d878c145c0acd9ddf66b3dfb8aec8411ad06039	common_voice_en_31063692.mp3	Gurney narrowly defeated Berry to win his first of two terms in the Senate.	8	0	twenties	male	Spanish,Foreign,Non-native		en	
771bb09f65a789b82c4f187fca85ba0bb0e63b727878deef5de3034f022847d1e64f8d6a7b081cb9c8b81876c889ec10a1c16e591bf316a8468e6026d582718b	common_voice_en_36405069.mp3	Gymnasium of Zagreb.	12	0			England English,southern english,sussex		en	
de3c7a6c7421bf93d626544bad8ef3eb33f4be1fc68ac63d937ba4291edf2706c97d282c6ee11739d61ad1ede5561dcf13a31b09bec46be8f998b85f9b7cd883	common_voice_en_26272.mp3	Gypsies are experts at getting people to do that, sighed the old man.	8	0	twenties	female	United States English		en	
2d40164f2c84a82a8ecfec65f5451b616c681c83e0c88da66ead354e08e8dec75de09279291525308f86d43cb21021176a062e9ebcadfccdf13efef8471ab85b	common_voice_en_20285378.mp3	Hackford has two grown children from two previous marriages.	7	0	teens	male	England English		en	
f0fdadd7aa66d8939a29c863f95d99ccaaa8dadc2f8114ad24822c83aef74510fffddb7642cf8abe096a1f1bd9b5f2b481a16874fdc7a183129ebbfdd4ce256d	common_voice_en_3593.mp3	Had our instruments permitted it, we might have been able to see the trouble way back when.	26	0					en	
e42db0647f2a100513ed6599635dd6a0535814d984fa1aad952482c2acce27ae159b5ff14fe1013275fa2d73d22b64cc21af5fd3d5fe833d038df34965adb24e	common_voice_en_32698533.mp3	Hagedorn himself lost in the Palawan gubernatorial election.	8	0	fourties	female	Canadian English,United States English,England English		en	
cc195142f0ed89a06189297cb3898692ec54ae585d80f064570e2c87064abe803066ed7fd7867d202cb52e8f616d236a5338b290f1c4d7c029530e7b4113a79f	common_voice_en_3497.mp3	Half an hour later, his shovel hit something solid.	9	0	sixties	male	United States English		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260110.mp3	Hall earned the Distinguished Flying Cross for his valiant achievements.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
e42db0647f2a100513ed6599635dd6a0535814d984fa1aad952482c2acce27ae159b5ff14fe1013275fa2d73d22b64cc21af5fd3d5fe833d038df34965adb24e	common_voice_en_32699414.mp3	Hall was born at Maseru in British Basutoland.	8	0	fourties	female	Canadian English,United States English,England English		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_33844946.mp3	Hall was the Field Director of Terri Lynn Land for Michigan Secretary of State.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
64539bd4fe51e6de0e535beda52b811e57ae7a24414e2699b4c470ec413dd9adf9a3afb6b7d337558f5df5ac680286be9bfccb2c074f74049d9a9c47486dbdfe	common_voice_en_33021866.mp3	Halliday voters ultimately voted down the plan.	8	0			little latino,United States English,second language		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32914378.mp3	Halling Church is located in Halling.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_32914379.mp3	Handles were sometimes present.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
372293e65cdab88771e028a4351651ab2eff64438ddafc211e089247dcdccca350153465eb5409ce708081d9ad384af45d1dc57bbe030ae1a2c0edd561322fb8	common_voice_en_20723647.mp3	"Hansen disliked the term ""gay"" and always described himself as ""homosexual""."	8	0	fourties	male	German English,Non native speaker		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531588.mp3	Harris married Lynne Purdy Harris.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
c1a71237085b022f2c0dea2bd668bfbc7e9ee74c8be807b622c2137450199300cb44839d0f54e5962ef3797bbd28b064852b9c2ebb75b23230f2009e3f7c2a71	common_voice_en_37002265.mp3	Hatsushima sank by her stern.	10	0	fourties	female	United States English,Midwestern,Low,Demure		en	
23155b3c9b54685ab85e13f624e6e07bd88f4280ce08d3e2cac43dc044c9aa8ca68d9cf70689d485319e8d91a60b6d25089f57ffb8156d07bff67d67f1a0a8e9	common_voice_en_32260092.mp3	Having converted to Buddhism she became Archivist for the Buddhist Society.	8	0	twenties	female	United States English,southern United States,New Orleans dialect		en	
73532cef33f34d1b6f64b013d2fa3c093a2828526a366a882eceb71fda4cb94d0e2a0ae029474df3ee98912615ce09892194e83cd22bc1445d9b3e77c5b08882	common_voice_en_30531304.mp3	Having previously played for Sri Pahang youth team.	8	0	fourties	male	United States English,Midwestern,Minnesotan		en	
b36ab80d7b2766b69d3fc4714e37ca9ed9368f07cbc0f0283cc7b4526d08dbca85f284934c699cf89df18076479364f4c0a90c74c0ab75d3a37059b731320a51	common_voice_en_36305216.mp3	He added later that it was he who recommended her for the position.	8	0	teens	male	United States English,England English,ohio		en	
